Administration,Avis,Adresses,Dates,Régions,Latitudes,Longitudes
Commissariat de Police de Lyon 1er et 4ème arrondissements,Des fainéant total dans ce commissariat en tout cas.,"19 Pl. Louis Pradel, 69001 Lyon",il y a 9 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Aucune cohérence,"19 Pl. Louis Pradel, 69001 Lyon",il y a 2 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"La GAV étais pas très agréable wlh, biscuit du matin un peu sec...
Je recommanderai le commissariat du 8ème, pour une première GAV","19 Pl. Louis Pradel, 69001 Lyon",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Très professionnels et à l'écoute lors de mon dépôt de plainte. Prise en charge immédiate.,"19 Pl. Louis Pradel, 69001 Lyon",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Un Comissariat qui a toujours répondu à mes attentes,"19 Pl. Louis Pradel, 69001 Lyon",il y a 9 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"Un super accueil, très professionnel et bienveillant!","19 Pl. Louis Pradel, 69001 Lyon",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Merci de ne pas être intervenu en bas de chez moi grâce à vous je n'ai pas dormi de la nuit,"19 Pl. Louis Pradel, 69001 Lyon",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"Garde à vue nickel, j’ai trop kiffé... merci 🥰🥰🥰 …","19 Pl. Louis Pradel, 69001 Lyon",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"Malgré beaucoup  de monde, une très bonne écoute et prise en compte des problèmes.","19 Pl. Louis Pradel, 69001 Lyon",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Très professionnel et efficace,"19 Pl. Louis Pradel, 69001 Lyon",il y a 3 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,J'espère que j'y serait bien reçu...,"19 Pl. Louis Pradel, 69001 Lyon",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Gentils,"19 Pl. Louis Pradel, 69001 Lyon",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"Rien a dire.
J'ai été super bien accompagnée pour mon dépôt de plainte. Des personnes a l'écoute qui ont à coeur de faire leur travail même pour un acte ""moins intéressant"" …","19 Pl. Louis Pradel, 69001 Lyon",il y a une semaine, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Temps d'attente trop long a mon gout. Je suis rentre un mardi et n'ai pu ressortir que le jeudi.,"19 Pl. Louis Pradel, 69001 Lyon",il y a 2 semaines, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,Ouvert 24h/24,"19 Pl. Louis Pradel, 69001 Lyon",il y a un mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"Pour signaler le cas, il y a plusieurs po …","19 Pl. Louis Pradel, 69001 Lyon",il y a 2 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"I tried to put the claim and they’re so rude, and they did not even respond to see that it’s their duty to do you reports for any tourist to lost an item there the baddest experience I will ever seen my life","19 Pl. Louis Pradel, 69001 Lyon",il y a 2 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,"J'ai dû attendre 2 heures pour passer une annonce car peu de gens travaillaient. La policière m'a alors crié quand je n'ai pas compris quelque chose. Très peu professionnel... Mais la secrétaire était super gentille et compétente, donc plus qu'une étoile :)","19 Pl. Louis Pradel, 69001 Lyon",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Lyon 1er et 4ème arrondissements,invitéap …,"19 Pl. Louis Pradel, 69001 Lyon",il y a un mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,"Une catastrophe. Lors d'un accident la police nous redirige vers une route impraticable en caravane, impossible de faire demi tour. L'horreur !. On les appelle pour nous aider et voici leur réponse : ""je sais faites au mieux"". Du coup ce sont les habitants du coin qui aident avec la gendarmerie ! Je suis écœurée","6 Rue Léon Rouveyrol, 07200 Aubenas",il y a 9 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,"Cellule agréable avec vu sur un petit jardinet. L'odeur d'urine ne m'a pas déranger plus que ça et on y mange aussi bien qu'à flunch.

Je recommande pour tout ceux qui n'ont pas envie de passer la nuit dehors.","6 Rue Léon Rouveyrol, 07200 Aubenas",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,"Parfaitement incompétents, parfaitement désagréables, qui perdent des dossiers et se permettent de petites remarques plus qu'inappropriées entre sarcasme et sexisme. Quand, en plus, c'est incapable de prendre un dépôt de plainte sans le …","6 Rue Léon Rouveyrol, 07200 Aubenas",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,"Incompetent.apres avoir porté plainte pour dégradations sur ma voiture et précise qu'il y avait des caméras de vidéo surveillance devant,les policiers m'ont dit qu'il ne savait pas s'il regarderais les vidéos car ça dépend de la personne …","6 Rue Léon Rouveyrol, 07200 Aubenas",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,commissariat sympa je n'est jamais testé de cellule en revanche l'opj qui est une femme est très gentille et professionnelle,"6 Rue Léon Rouveyrol, 07200 Aubenas",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,Des Guignols...pas tous heureusement..mais une incompétence pareil du jamais vu...,"6 Rue Léon Rouveyrol, 07200 Aubenas",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police Nationale,Très bien reçu par un certain Clément. Professionnel. Rien à dire.,"6 Rue Léon Rouveyrol, 07200 Aubenas",il y a 3 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Appelé pour de l’aide suite à une voiture ayant bloqué ma voiture sur un parking, étant enceinte et ayant un petit en bas âge dans ma voiture aucune solution n’a été trouvé juste un « il faudra rappeler dans 15 min » (alors que j’avais précisé que ça faisait déjà 15min que j’attendais le propriétaire inconnu du véhicule me bloquant).
Donc la solution c’est d’attendre au moins 30 min en pleine canicule que le propriétaire daigne bien me dégager la route !!
Heureusement j’ai pu faire appel à la solidarité des gens qui eux ont bien vu ma détresse car je peux vous dire que 15 minutes (donc plus de 30min au total) après le propriétaire n’était toujours pas là et j’avais bien précisé à ce commissariat que j’étais à 5 minutes d’eux !!!","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 9 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,On ce demande à quoi servent-ils a part mettre des amendes pour renflouer les caisses de l'état.  Que des incompétent malheureusement.,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 2 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"J crois qu'ils devaient me confondre avec une star locale ou je sais pas quoi, parce que les gérants me posaient tous plein de questions ultra précises en mode interview. Et après ça m'a carrément pris mes empruntes en mode ça va bien …","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 7 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Ayant fait une garde à vue dans cet établissement, je déconseille fortement : serrent les menottes beaucoup trop forts jusqu’à fragiliser ma main; leurs collègues crs m’ont mit des coups de matraques qui m’ont laissés des marques sur la …","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 11 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"J’ai toujours été très bien reçu même si je suis pas allé souvent
Jean garde toujours de bons souvenirs de l’amabilité","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 9 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,Je ne pouvais pas mettre zéro. Dommage. Traitement dédaigneux de la part d'une policière hautaine et antipathique. Changez de boulot si vous ne vous sentez pas d'aider les gens.,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 10 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Je sais bien qu'un commissariat n'est pas un lieu ouvertement critiquable. Cependant, mon passage en ces lieux me laisse un peu coi.
En effet rien qu'en ouvrant la porte je suis sous l'emprise de la stupéfaction. …","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Merci pour tout ce que vous faites au quotidien, cœur sur vous 💜 …","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 5 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Je n’ai pas eu l’occasion de visiter le poste.
Mais ayant eu à faire à leurs fonctionnaires récemment sur le terrain, ils sont très humains et font leur boulot comme il se doit. Un bon exemple à suivre.","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 3 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,Merci d’essayer de tenir le quartier aussi calme que possible ! C’est agréable,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Peu a l'écoute, aucune confidentialité et refuse les dépôts de plaintes qu'il juge non adaptés...
Malheureusement ils oublient vite que ce sont des personnes avec qui ils parlent...","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Commissariat complètement dégradé , pas entretenue , et des Policiers censé représenter la loi et l'ordre , totalement hautain et irespectueux et peu compétent pour la plupart .","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,Irrespect total manque total de diplomatie uniquement dans la provocation ....... Messieurs apprenez à respecter le gens et vous serez respecté pour le moment ce n est absolument pas ça . .......,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,Refus de prendre ma plainte et celle d'une autre dame je ne comprends pas.,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,vraiment  nulle je vous conseille pas de tout  passe devant,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,"Fonctionnaires très compétent, merci beaucoup","13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,2 police se matin me,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,Ras,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de Police de Saint-Priest,Merci beaucoup pour la grande hospitalité et les gadgets salutations à vous amis l'année prochaine je vous rendrai visite à …,"13 Rue du Dr Gallavardin, 69800 Saint-Priest",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),"Refus des policiers de venir faire un constat pour nuisance sonore. La cause? C'est durant la journée.

Ils ont même essayé de me manipuler en me disant que je devais m'y habituer.

Je comprends le manque d'empathie à leur égard soudainement.","Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a 5 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),"Je commente des mois après mon expérience car je viens d'en reparler sur un groupe.
Pour le vol de mon téléphone, les policiers ont été très empathiques et à …","Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),"Bonjour,
Lors de l'euro2016 (début juillet), j'ai partagé une glace (magnum classic) avec une patrouille en faction devant la Part-Dieu côté Vivier Merle. ""Légèrement en …","Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a 3 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),catastrophique...ont refuse de prendre ma plainte. je les ai regardé affalé sur leur siège me parlant en mâchouillant leur schwing gum...,"Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),Ils sont tous très gentil et à l’écoute meilleur commissariat et meilleurs policiers .,"Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),Personnes très humaines et efficaces pour retrouver un objet perdu ! Je les en remercie vivement !,"Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),les policiers sont vraiment gentils et bienveillants,"Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Lyon - Secteur la Part-Dieu (Lyon 3ème arrondissement),Ils m’on hagar,"Centre cial, Centre Commercial, 17 Rue Dr Bouchut, 69003 Lyon",il y a 6 mois, Auvergne-Rhône-Alpes,45.2968119,4.6604809
